date,open,high,low,close,volume,maturity
2022-04-27,2.751,2.84,2.717,2.8183,0,10y
2022-04-28,2.822,2.888,2.796,2.8629,0,10y
2022-04-29,2.8629,2.943,2.831,2.885,0,10y
2022-05-02,2.92,3.01,2.909,2.9964,0,10y
2022-05-03,2.9964,3.01,2.915,2.9575,0,10y
2022-05-04,2.9575,3.011,2.903,2.9149,0,10y
2022-05-05,2.9149,3.106,2.9149,3.0681,0,10y
2022-05-06,3.041,3.146,3.041,3.1245,0,10y
2022-05-09,3.149,3.203,3.028,3.0792,0,10y
2022-05-10,3.026,3.07,2.942,2.9928,0,10y
2022-05-11,2.995,3.074,2.907,2.9187,0,10y
2022-05-12,2.897,2.909,2.815,2.8173,0,10y
2022-05-13,2.859,2.944,2.851,2.9331,0,10y
2022-05-16,2.939,2.953,2.853,2.8786,0,10y
2022-05-17,2.888,2.997,2.888,2.9696,0,10y
2022-05-18,2.981,3.014,2.875,2.884,0,10y
2022-05-19,2.875,2.92,2.774,2.8551,0,10y
2022-05-20,2.85,2.88,2.774,2.7865,0,10y
2022-05-23,2.812,2.873,2.799,2.8586,0,10y
2022-05-24,2.846,2.864,2.718,2.7596,0,10y
2022-05-25,2.76,2.776,2.708,2.747,0,10y
2022-05-26,2.759,2.797,2.706,2.7577,0,10y
2022-05-27,2.763,2.768,2.709,2.7486,0,10y
2022-05-31,2.815,2.884,2.799,2.8441,0,10y
2022-06-01,2.869,2.951,2.835,2.9314,0,10y
2022-06-02,2.908,2.944,2.889,2.9149,0,10y
2022-06-03,2.926,2.986,2.906,2.9552,0,10y
2022-06-06,2.948,3.047,2.937,3.038,0,10y
2022-06-07,3.04,3.062,2.957,2.9699,0,10y
2022-06-08,2.992,3.04,2.983,3.0289,0,10y
2022-06-09,3.034,3.073,3.007,3.0418,0,10y
2022-06-10,3.057,3.178,2.99,3.1574,0,10y
2022-06-13,3.18,3.44,3.157,3.3713,0,10y
2022-06-14,3.379,3.498,3.269,3.483,0,10y
2022-06-15,3.454,3.464,3.28,3.3945,0,10y
2022-06-16,3.32,3.495,3.178,3.3049,0,10y
2022-06-17,3.245,3.311,3.194,3.2389,0,10y
2022-06-21,3.281,3.317,3.258,3.3054,0,10y
2022-06-22,3.277,3.283,3.124,3.1561,0,10y
2022-06-23,3.137,3.175,3.007,3.0702,0,10y
2022-06-24,3.08,3.139,3.041,3.1245,0,10y
2022-06-27,3.13,3.219,3.123,3.1941,0,10y
2022-06-28,3.204,3.258,3.172,3.2074,0,10y
2022-06-29,3.183,3.187,3.087,3.0929,0,10y
2022-06-30,3.085,3.108,2.97,2.974,0,10y
2022-07-01,3.024,3.024,2.791,2.9041,0,10y
2022-07-05,2.939,2.978,2.78,2.8109,0,10y
2022-07-06,2.835,2.935,2.747,2.9115,0,10y
2022-07-07,2.922,3.017,2.897,3.0075,0,10y
2022-07-08,3.008,3.101,2.967,3.1009,0,10y
2022-07-11,3.097,3.103,2.969,2.9909,0,10y
2022-07-12,2.98,2.989,2.899,2.9576,0,10y
2022-07-13,2.972,3.071,2.9,2.906,0,10y
2022-07-14,2.939,3.026,2.912,2.9595,0,10y
2022-07-15,2.943,2.971,2.9,2.93,0,10y
2022-07-18,2.93,3.019,2.912,2.9596,0,10y
2022-07-19,2.976,3.038,2.958,3.019,0,10y
2022-07-20,3.03,3.041,2.945,3.0359,0,10y
2022-07-21,3.023,3.081,2.871,2.9079,0,10y
2022-07-22,2.888,2.904,2.734,2.7813,0,10y
2022-07-25,2.789,2.845,2.772,2.8197,0,10y
2022-07-26,2.796,2.81,2.707,2.7867,0,10y
2022-07-27,2.798,2.82,2.725,2.7321,0,10y
2022-07-28,2.765,2.827,2.649,2.6814,0,10y
2022-07-29,2.69,2.728,2.618,2.6415,0,10y
2022-08-01,2.669,2.696,2.575,2.6055,0,10y
2022-08-02,2.552,2.772,2.516,2.741,0,10y
2022-08-03,2.737,2.849,2.699,2.7482,0,10y
2022-08-04,2.717,2.745,2.656,2.6756,0,10y
2022-08-05,2.679,2.869,2.677,2.8397,0,10y
2022-08-08,2.849,2.851,2.739,2.7627,0,10y
2022-08-09,2.752,2.816,2.746,2.7974,0,10y
2022-08-10,2.79,2.816,2.675,2.7864,0,10y
2022-08-11,2.7806,2.902,2.73,2.8876,0,10y
2022-08-12,2.895,2.904,2.837,2.8494,0,10y
2022-08-15,2.842,2.864,2.759,2.7914,0,10y
2022-08-16,2.777,2.871,2.772,2.824,0,10y
2022-08-17,2.82,2.919,2.808,2.8949,0,10y
2022-08-18,2.893,2.913,2.835,2.8804,0,10y
2022-08-19,2.891,2.998,2.886,2.988,0,10y
2022-08-22,2.992,3.04,2.943,3.0349,0,10y
2022-08-23,3.02,3.078,2.983,3.0535,0,10y
2022-08-24,3.048,3.126,3.022,3.1057,0,10y
2022-08-25,3.11,3.128,3.022,3.024,0,10y
2022-08-26,3.041,3.087,3.007,3.0353,0,10y
2022-08-29,3.087,3.129,3.084,3.1099,0,10y
2022-08-30,3.095,3.153,3.052,3.1099,0,10y
2022-08-31,3.108,3.2,3.093,3.1325,0,10y
2022-09-01,3.212,3.295,3.183,3.2647,0,10y
2022-09-02,3.254,3.288,3.176,3.1912,0,10y
2022-09-05,3.1912,3.231,3.1912,3.231,0,10y
2022-09-06,3.222,3.359,3.208,3.3397,0,10y
2022-09-07,3.347,3.363,3.252,3.2654,0,10y
2022-09-08,3.275,3.328,3.201,3.2921,0,10y
2022-09-09,3.314,3.331,3.249,3.3212,0,10y
2022-09-12,3.317,3.377,3.262,3.3616,0,10y
2022-09-13,3.343,3.46,3.293,3.4235,0,10y
2022-09-14,3.441,3.474,3.383,3.412,0,10y
2022-09-15,3.41,3.468,3.404,3.4587,0,10y
2022-09-16,3.444,3.49,3.415,3.4475,0,10y
2022-09-19,3.4475,3.518,3.4475,3.4885,0,10y
2022-09-20,3.485,3.604,3.473,3.5729,0,10y
2022-09-21,3.557,3.64,3.501,3.5123,0,10y
2022-09-22,3.54,3.72,3.514,3.7079,0,10y
2022-09-23,3.7079,3.829,3.659,3.6966,0,10y
2022-09-26,3.741,3.931,3.717,3.8797,0,10y
2022-09-27,3.892,3.992,3.801,3.9635,0,10y
2022-09-28,3.951,4.019,3.697,3.7072,0,10y
2022-09-29,3.739,3.868,3.723,3.7474,0,10y
2022-09-30,3.784,3.843,3.682,3.8044,0,10y
2022-10-03,3.801,3.817,3.567,3.6506,0,10y
2022-10-04,3.609,3.657,3.564,3.6171,0,10y
2022-10-05,3.627,3.787,3.617,3.7589,0,10y
2022-10-06,3.743,3.844,3.733,3.8236,0,10y
2022-10-07,3.819,3.908,3.819,3.8855,0,10y
2022-10-10,3.8855,3.9919,3.8855,3.9611,0,10y
2022-10-11,3.957,4.007,3.867,3.9388,0,10y
2022-10-12,3.953,3.978,3.884,3.9023,0,10y
2022-10-13,3.907,4.08,3.842,3.9537,0,10y
2022-10-14,3.965,4.031,3.85,4.006,0,10y
2022-10-17,4.006,4.027,3.912,4.0145,0,10y
2022-10-18,3.998,4.067,3.963,3.9983,0,10y
2022-10-19,4.013,4.142,4.011,4.1293,0,10y
2022-10-20,4.2262,4.243,4.1,4.2262,0,10y
2022-10-21,4.223,4.335,4.2,4.2125,0,10y
2022-10-24,4.204,4.289,4.129,4.2318,0,10y
2022-10-25,4.226,4.228,4.052,4.1104,0,10y
2022-10-26,4.086,4.113,3.997,4.0152,0,10y
2022-10-27,4.007,4.086,3.9,3.9392,0,10y
2022-10-28,3.936,4.05,3.911,4.0102,0,10y
2022-10-31,4.031,4.112,4.021,4.0769,0,10y
2022-11-01,4.052,4.079,3.92,4.0523,0,10y
2022-11-02,4.048,4.117,3.974,4.0609,0,10y
2022-11-03,4.0609,4.221,4.0609,4.1238,0,10y
2022-11-04,4.158,4.209,4.104,4.1584,0,10y
2022-11-07,4.161,4.224,4.125,4.2135,0,10y
2022-11-08,4.224,4.244,4.121,4.1276,0,10y
2022-11-09,4.138,4.174,4.059,4.151,0,10y
2022-11-10,4.098,4.117,3.807,3.8293,0,10y
2022-11-11,3.8293,3.8818,3.8293,3.8461,0,10y
2022-11-14,3.904,3.904,3.848,3.8668,0,10y
2022-11-15,3.87,3.882,3.758,3.7994,0,10y
2022-11-16,3.786,3.842,3.671,3.6936,0,10y
2022-11-17,3.692,3.805,3.681,3.7731,0,10y
2022-11-18,3.788,3.836,3.745,3.8176,0,10y
2022-11-21,3.795,3.842,3.762,3.8269,0,10y
2022-11-22,3.831,3.831,3.748,3.7578,0,10y
2022-11-23,3.7578,3.829,3.689,3.7094,0,10y
2022-11-24,3.7094,3.7094,3.6576,3.6632,0,10y
2022-11-25,3.668,3.755,3.652,3.7016,0,10y
2022-11-28,3.689,3.72,3.62,3.7015,0,10y
2022-11-29,3.694,3.761,3.648,3.7478,0,10y
2022-11-30,3.746,3.796,3.602,3.7013,0,10y
2022-12-01,3.618,3.64,3.505,3.5266,0,10y
2022-12-02,3.528,3.638,3.473,3.5025,0,10y
2022-12-05,3.522,3.612,3.502,3.5993,0,10y
2022-12-06,3.579,3.607,3.51,3.5132,0,10y
2022-12-07,3.54,3.557,3.404,3.4079,0,10y
2022-12-08,3.44,3.506,3.438,3.4928,0,10y
2022-12-09,3.485,3.595,3.452,3.5673,0,10y
2022-12-12,3.584,3.63,3.52,3.6113,0,10y
2022-12-13,3.606,3.63,3.421,3.503,0,10y
2022-12-14,3.501,3.561,3.461,3.5029,0,10y
2022-12-15,3.501,3.523,3.428,3.45,0,10y
2022-12-16,3.464,3.555,3.459,3.4822,0,10y
2022-12-19,3.506,3.601,3.497,3.5828,0,10y
2022-12-20,3.596,3.71,3.583,3.6843,0,10y
2022-12-21,3.703,3.72,3.621,3.6842,0,10y
2022-12-22,3.667,3.692,3.63,3.6711,0,10y
2022-12-23,3.682,3.753,3.676,3.7472,0,10y
2022-12-27,3.743,3.862,3.726,3.8581,0,10y
2022-12-28,3.847,3.892,3.807,3.8865,0,10y
2022-12-29,3.873,3.886,3.816,3.8353,0,10y
2022-12-30,3.826,3.905,3.82,3.8312,0,10y
2023-01-03,3.8312,3.848,3.724,3.7915,0,10y
2023-01-04,3.756,3.763,3.666,3.7089,0,10y
2023-01-05,3.698,3.782,3.683,3.7219,0,10y
2023-01-06,3.733,3.755,3.552,3.5709,0,10y
2023-01-09,3.5709,3.61,3.508,3.5174,0,10y
2023-01-10,3.541,3.639,3.521,3.6188,0,10y
2023-01-11,3.606,3.611,3.528,3.5558,0,10y
2023-01-12,3.554,3.589,3.424,3.4473,0,10y
2023-01-13,3.45,3.515,3.417,3.5109,0,10y
2023-01-17,3.525,3.585,3.496,3.5347,0,10y
2023-01-18,3.549,3.562,3.368,3.3753,0,10y
2023-01-19,3.375,3.428,3.321,3.3987,0,10y
2023-01-20,3.402,3.499,3.391,3.4842,0,10y
2023-01-23,3.484,3.547,3.464,3.5228,0,10y
2023-01-24,3.515,3.554,3.451,3.4674,0,10y
2023-01-25,3.447,3.487,3.42,3.4617,0,10y
2023-01-26,3.441,3.52,3.436,3.491,0,10y
2023-01-27,3.509,3.563,3.503,3.5182,0,10y
2023-01-30,3.516,3.574,3.494,3.5514,0,10y
2023-01-31,3.549,3.553,3.488,3.529,0,10y
2023-02-01,3.512,3.52,3.387,3.3984,0,10y
2023-02-02,3.415,3.426,3.334,3.3982,0,10y
2023-02-03,3.392,3.556,3.365,3.532,0,10y
2023-02-06,3.576,3.655,3.536,3.638,0,10y
2023-02-07,3.642,3.69,3.597,3.6754,0,10y
2023-02-08,3.666,3.692,3.612,3.6303,0,10y
2023-02-09,3.599,3.688,3.575,3.6731,0,10y
2023-02-10,3.677,3.751,3.658,3.7435,0,10y
2023-02-13,3.745,3.755,3.702,3.7073,0,10y
2023-02-14,3.709,3.797,3.624,3.7569,0,10y
2023-02-15,3.749,3.82,3.726,3.8029,0,10y
2023-02-16,3.815,3.872,3.768,3.857,0,10y
2023-02-17,3.867,3.927,3.815,3.8167,0,10y
2023-02-21,3.852,3.96,3.84,3.9564,0,10y
2023-02-22,3.957,3.968,3.892,3.9234,0,10y
2023-02-23,3.9234,3.978,3.865,3.873,0,10y
2023-02-24,3.877,3.978,3.854,3.9511,0,10y
2023-02-27,3.934,3.979,3.897,3.9199,0,10y
2023-02-28,3.924,3.983,3.901,3.9025,0,10y
2023-03-01,3.942,4.01,3.914,4.0003,0,10y
2023-03-02,3.993,4.089,3.991,4.0616,0,10y
2023-03-03,4.066,4.07,3.954,3.9537,0,10y
2023-03-06,3.954,3.989,3.897,3.9793,0,10y
2023-03-07,3.97,4.005,3.921,3.9715,0,10y
2023-03-08,3.983,4.011,3.899,3.9795,0,10y
2023-03-09,3.976,4.019,3.894,3.9169,0,10y
2023-03-10,3.886,3.89,3.674,3.6853,0,10y
2023-03-13,3.716,3.751,3.418,3.5449,0,10y
2023-03-14,3.562,3.701,3.466,3.6682,0,10y
2023-03-15,3.701,3.71,3.388,3.481,0,10y
2023-03-16,3.449,3.587,3.369,3.5733,0,10y
2023-03-17,3.583,3.598,3.382,3.4286,0,10y
2023-03-20,3.483,3.519,3.291,3.4828,0,10y
2023-03-21,3.4828,3.623,3.44,3.5999,0,10y
2023-03-22,3.598,3.644,3.432,3.4472,0,10y
2023-03-23,3.46,3.52,3.376,3.3837,0,10y
2023-03-24,3.417,3.419,3.287,3.378,0,10y
2023-03-27,3.393,3.545,3.367,3.5336,0,10y
2023-03-28,3.522,3.583,3.498,3.5488,0,10y
2023-03-29,3.572,3.61,3.534,3.5696,0,10y
2023-03-30,3.566,3.596,3.536,3.5507,0,10y
2023-03-31,3.556,3.585,3.464,3.4808,0,10y
2023-04-03,3.52,3.545,3.402,3.4226,0,10y
2023-04-04,3.419,3.485,3.335,3.3498,0,10y
2023-04-05,3.348,3.372,3.268,3.3015,0,10y
2023-04-06,3.301,3.312,3.253,3.2995,0,10y
2023-04-07,3.2995,3.415,3.298,3.4,0,10y
2023-04-10,3.383,3.436,3.35,3.4206,0,10y
2023-04-11,3.413,3.454,3.383,3.4281,0,10y
2023-04-12,3.436,3.462,3.34,3.4055,0,10y
2023-04-13,3.391,3.458,3.372,3.4487,0,10y
2023-04-14,3.447,3.536,3.424,3.5147,0,10y
2023-04-17,3.528,3.606,3.507,3.5965,0,10y
2023-04-18,3.597,3.608,3.549,3.5775,0,10y
2023-04-19,3.583,3.639,3.579,3.6004,0,10y
2023-04-20,3.591,3.602,3.526,3.5375,0,10y
2023-04-21,3.538,3.579,3.501,3.5718,0,10y
2023-04-24,3.566,3.57,3.492,3.509,0,10y
2023-04-25,3.481,3.492,3.379,3.3827,0,10y
2023-04-26,3.415,3.456,3.375,3.4409,0,10y
2023-04-27,3.443,3.538,3.433,3.5261,0,10y
2023-04-28,3.522,3.549,3.422,3.4277,0,10y
2023-05-01,3.452,3.608,3.448,3.593,0,10y
2023-05-02,3.564,3.568,3.424,3.4258,0,10y
2023-05-03,3.431,3.441,3.337,3.3524,0,10y
2023-05-04,3.3524,3.411,3.298,3.3693,0,10y
2023-05-05,3.3693,3.465,3.3693,3.4351,0,10y
2023-05-08,3.446,3.52,3.424,3.5148,0,10y
2023-05-09,3.515,3.532,3.479,3.53,0,10y
2023-05-10,3.513,3.528,3.431,3.4407,0,10y
2023-05-11,3.438,3.442,3.345,3.3861,0,10y
2023-05-12,3.382,3.47,3.369,3.4606,0,10y
2023-05-15,3.47,3.511,3.457,3.4981,0,10y
2023-05-16,3.504,3.574,3.457,3.5358,0,10y
2023-05-17,3.536,3.589,3.515,3.5754,0,10y
2023-05-18,3.562,3.657,3.547,3.6534,0,10y
2023-05-19,3.646,3.719,3.619,3.6994,0,10y
2023-05-22,3.669,3.728,3.642,3.7225,0,10y
2023-05-23,3.715,3.761,3.688,3.7053,0,10y
2023-05-24,3.7,3.748,3.669,3.7361,0,10y
2023-05-25,3.736,3.827,3.73,3.8154,0,10y
2023-05-26,3.818,3.859,3.777,3.7964,0,10y
2023-05-30,3.762,3.769,3.681,3.6827,0,10y
2023-05-31,3.694,3.694,3.614,3.6331,0,10y
2023-06-01,3.637,3.689,3.57,3.6045,0,10y
2023-06-02,3.607,3.7,3.601,3.6946,0,10y
2023-06-05,3.708,3.762,3.66,3.7004,0,10y
2023-06-06,3.683,3.735,3.654,3.6909,0,10y
2023-06-07,3.668,3.801,3.656,3.7933,0,10y
2023-06-08,3.788,3.821,3.708,3.7141,0,10y
2023-06-09,3.728,3.778,3.718,3.751,0,10y
2023-06-12,3.739,3.794,3.711,3.7356,0,10y
2023-06-13,3.74,3.845,3.682,3.8269,0,10y
2023-06-14,3.825,3.849,3.771,3.8075,0,10y
2023-06-15,3.79,3.845,3.707,3.7165,0,10y
2023-06-16,3.726,3.806,3.719,3.7672,0,10y
2023-06-19,3.7672,3.8217,3.7672,3.8217,0,10y
2023-06-20,3.816,3.82,3.701,3.7304,0,10y
2023-06-21,3.732,3.791,3.713,3.7208,0,10y
2023-06-22,3.725,3.808,3.711,3.7966,0,10y
2023-06-23,3.787,3.799,3.692,3.7424,0,10y
2023-06-26,3.715,3.737,3.679,3.7134,0,10y
2023-06-27,3.714,3.776,3.694,3.7581,0,10y
2023-06-28,3.76,3.77,3.706,3.7097,0,10y
2023-06-29,3.718,3.868,3.718,3.8442,0,10y
2023-06-30,3.844,3.89,3.805,3.8092,0,10y
2023-07-03,3.8092,3.868,3.78,3.8585,0,10y
2023-07-04,3.8585,3.8604,3.8565,3.8604,0,10y
2023-07-05,3.847,3.945,3.831,3.9296,0,10y
2023-07-06,3.934,4.081,3.934,4.0411,0,10y
2023-07-07,4.034,4.094,4.006,4.0616,0,10y
2023-07-10,4.074,4.09,3.986,4.0,0,10y
2023-07-11,4.002,4.004,3.95,3.982,0,10y
2023-07-12,3.962,3.97,3.844,3.8652,0,10y
2023-07-13,3.854,3.865,3.758,3.7634,0,10y
2023-07-14,3.777,3.846,3.76,3.8243,0,10y
2023-07-17,3.8243,3.836,3.773,3.8068,0,10y
2023-07-18,3.807,3.807,3.735,3.7932,0,10y
2023-07-19,3.789,3.797,3.729,3.7424,0,10y
2023-07-20,3.75,3.872,3.746,3.8464,0,10y
2023-07-21,3.847,3.861,3.809,3.8388,0,10y
2023-07-24,3.851,3.878,3.792,3.8705,0,10y
2023-07-25,3.869,3.92,3.859,3.8944,0,10y
2023-07-26,3.898,3.904,3.847,3.8569,0,10y
2023-07-27,3.875,4.022,3.841,4.0022,0,10y
2023-07-28,4.003,4.043,3.939,3.9586,0,10y
2023-07-31,3.973,4.003,3.929,3.9488,0,10y
2023-08-01,3.959,4.057,3.951,4.0371,0,10y
2023-08-02,4.021,4.126,4.011,4.0695,0,10y
2023-08-03,4.088,4.198,4.088,4.1874,0,10y
2023-08-04,4.18,4.204,4.038,4.0479,0,10y
2023-08-07,4.048,4.123,4.046,4.0885,0,10y
2023-08-08,4.083,4.085,3.984,4.02,0,10y
2023-08-09,4.004,4.044,3.99,4.0061,0,10y
2023-08-10,4.009,4.119,3.957,4.1055,0,10y
2023-08-11,4.123,4.178,4.082,4.1698,0,10y
2023-08-14,4.174,4.215,4.148,4.1874,0,10y
2023-08-15,4.201,4.274,4.168,4.2149,0,10y
2023-08-16,4.215,4.278,4.17,4.2721,0,10y
2023-08-17,4.29,4.29,4.29,4.29,0,10y
