date,open,high,low,close,volume,maturity
2024-11-27,4.304,4.31,4.227,4.2498,0,10y
2024-11-28,4.2498,4.2498,4.2498,4.2498,0,10y
2024-11-29,4.252,4.254,4.17,4.1936,0,10y
2024-12-02,4.211,4.248,4.174,4.1878,0,10y
2024-12-03,4.199,4.238,4.165,4.2323,0,10y
2024-12-04,4.234,4.279,4.176,4.182,0,10y
2024-12-05,4.194,4.224,4.174,4.18,0,10y
2024-12-06,4.18,4.222,4.126,4.1491,0,10y
2024-12-09,4.153,4.205,4.136,4.1992,0,10y
2024-12-10,4.197,4.246,4.184,4.2283,0,10y
2024-12-11,4.226,4.277,4.201,4.2711,0,10y
2024-12-12,4.269,4.34,4.269,4.3258,0,10y
2024-12-13,4.32,4.407,4.312,4.3987,0,10y
2024-12-16,4.389,4.411,4.363,4.3947,0,10y
2024-12-17,4.395,4.442,4.375,4.3948,0,10y
2024-12-18,4.391,4.522,4.381,4.502,0,10y
2024-12-19,4.508,4.594,4.502,4.5682,0,10y
2024-12-20,4.556,4.566,4.486,4.5302,0,10y
2024-12-23,4.528,4.599,4.518,4.5906,0,10y
2024-12-24,4.5906,4.629,4.581,4.5867,0,10y
2024-12-25,4.5867,4.5867,4.5867,4.5867,0,10y
2024-12-26,4.597,4.639,4.573,4.5787,0,10y
2024-12-27,4.585,4.631,4.573,4.6233,0,10y
2024-12-30,4.627,4.629,4.535,4.5447,0,10y
2024-12-31,4.5447,4.587,4.507,4.573,0,10y
2025-01-01,4.573,4.573,4.573,4.573,0,10y
2025-01-02,4.573,4.599,4.517,4.5711,0,10y
2025-01-03,4.5711,4.604,4.535,4.5995,0,10y
2025-01-06,4.626,4.642,4.575,4.6198,0,10y
2025-01-07,4.632,4.699,4.606,4.687,0,10y
2025-01-08,4.685,4.73,4.665,4.6729,0,10y
2025-01-09,4.685,4.691,4.642,4.6811,0,10y
2025-01-10,4.677,4.788,4.677,4.7675,0,10y
2025-01-13,4.7675,4.805,4.759,4.7882,0,10y
2025-01-14,4.766,4.809,4.751,4.7883,0,10y
2025-01-15,4.786,4.788,4.637,4.649,0,10y
2025-01-16,4.659,4.694,4.588,4.6105,0,10y
2025-01-17,4.619,4.637,4.566,4.6108,0,10y
2025-01-20,4.6108,4.6108,4.6108,4.6108,0,10y
2025-01-21,4.552,4.591,4.532,4.5602,0,10y
2025-01-22,4.593,4.617,4.556,4.6028,0,10y
2025-01-23,4.605,4.664,4.597,4.6436,0,10y
2025-01-24,4.638,4.66,4.605,4.6214,0,10y
2025-01-27,4.601,4.601,4.498,4.5303,0,10y
2025-01-28,4.557,4.579,4.532,4.5364,0,10y
2025-01-29,4.536,4.591,4.512,4.5506,0,10y
2025-01-30,4.541,4.545,4.488,4.5224,0,10y
2025-01-31,4.525,4.581,4.5,4.5468,0,10y
2025-02-03,4.557,4.567,4.462,4.5347,0,10y
2025-02-04,4.565,4.598,4.509,4.5126,0,10y
2025-02-05,4.529,4.529,4.4,4.4281,0,10y
2025-02-06,4.424,4.46,4.412,4.4402,0,10y
2025-02-07,4.436,4.513,4.4,4.4886,0,10y
2025-02-10,4.485,4.509,4.46,4.4988,0,10y
2025-02-11,4.4988,4.547,4.4988,4.5373,0,10y
2025-02-12,4.541,4.66,4.527,4.6309,0,10y
2025-02-13,4.619,4.619,4.515,4.5308,0,10y
2025-02-14,4.535,4.546,4.447,4.4782,0,10y
2025-02-17,4.4782,4.4782,4.4782,4.4782,0,10y
2025-02-18,4.492,4.56,4.488,4.5523,0,10y
2025-02-19,4.556,4.576,4.529,4.5346,0,10y
2025-02-20,4.531,4.535,4.492,4.5053,0,10y
2025-02-21,4.505,4.511,4.406,4.4255,0,10y
2025-02-24,4.4255,4.456,4.389,4.3984,0,10y
2025-02-25,4.394,4.394,4.285,4.2907,0,10y
2025-02-26,4.287,4.339,4.245,4.2524,0,10y
2025-02-27,4.269,4.313,4.26,4.2752,0,10y
2025-02-28,4.26,4.277,4.195,4.1968,0,10y
2025-03-03,4.24,4.263,4.148,4.1551,0,10y
2025-03-04,4.14,4.252,4.108,4.2042,0,10y
2025-03-05,4.229,4.294,4.187,4.2804,0,10y
2025-03-06,4.305,4.344,4.267,4.2918,0,10y
2025-03-07,4.282,4.328,4.211,4.3146,0,10y
2025-03-10,4.267,4.297,4.2,4.2226,0,10y
2025-03-11,4.194,4.293,4.152,4.276,0,10y
2025-03-12,4.27,4.33,4.253,4.3163,0,10y
2025-03-13,4.316,4.353,4.259,4.2644,0,10y
2025-03-14,4.278,4.324,4.278,4.3159,0,10y
2025-03-17,4.295,4.331,4.258,4.3024,0,10y
2025-03-18,4.3,4.339,4.268,4.2889,0,10y
2025-03-19,4.295,4.323,4.243,4.2504,0,10y
2025-03-20,4.2504,4.2504,4.174,4.2312,0,10y
2025-03-21,4.235,4.256,4.202,4.25,0,10y
2025-03-24,4.271,4.34,4.269,4.3346,0,10y
2025-03-25,4.333,4.369,4.3,4.3133,0,10y
2025-03-26,4.331,4.362,4.315,4.348,0,10y
2025-03-27,4.344,4.4,4.34,4.3654,0,10y
2025-03-28,4.354,4.359,4.249,4.2609,0,10y
2025-03-31,4.207,4.257,4.184,4.211,0,10y
2025-04-01,4.215,4.217,4.133,4.1689,0,10y
2025-04-02,4.195,4.236,4.112,4.184,0,10y
2025-04-03,4.062,4.1,4.002,4.0511,0,10y
2025-04-04,4.039,4.041,3.86,4.0131,0,10y
2025-04-07,3.893,4.226,3.884,4.1873,0,10y
2025-04-08,4.191,4.304,4.126,4.2736,0,10y
2025-04-09,4.357,4.513,4.301,4.3044,0,10y
2025-04-10,4.322,4.431,4.26,4.4034,0,10y
2025-04-11,4.47,4.59,4.386,4.4679,0,10y
2025-04-14,4.482,4.489,4.36,4.3739,0,10y
2025-04-15,4.384,4.407,4.308,4.3388,0,10y
2025-04-16,4.317,4.352,4.263,4.2811,0,10y
2025-04-17,4.294,4.342,4.278,4.3331,0,10y
2025-04-18,4.3331,4.3331,4.3331,4.3331,0,10y
2025-04-21,4.344,4.418,4.333,4.417,0,10y
2025-04-22,4.405,4.438,4.371,4.3988,0,10y
2025-04-23,4.356,4.399,4.259,4.3792,0,10y
2025-04-24,4.365,4.371,4.305,4.311,0,10y
2025-04-25,4.321,4.33,4.235,4.2599,0,10y
2025-04-28,4.239,4.295,4.204,4.2102,0,10y
2025-04-29,4.2102,4.247,4.164,4.164,0,10y
2025-04-30,4.166,4.227,4.135,4.1562,0,10y
2025-05-01,4.183,4.241,4.124,4.2161,0,10y
2025-05-02,4.212,4.332,4.196,4.3078,0,10y
2025-05-05,4.3078,4.371,4.289,4.3389,0,10y
2025-05-06,4.3389,4.378,4.297,4.3038,0,10y
2025-05-07,4.32,4.335,4.262,4.2791,0,10y
2025-05-08,4.273,4.398,4.269,4.3858,0,10y
2025-05-09,4.38,4.398,4.345,4.378,0,10y
2025-05-12,4.414,4.479,4.402,4.465,0,10y
2025-05-13,4.461,4.505,4.426,4.4852,0,10y
2025-05-14,4.477,4.544,4.447,4.5318,0,10y
2025-05-15,4.544,4.548,4.43,4.4492,0,10y
2025-05-16,4.437,4.497,4.39,4.4449,0,10y
2025-05-19,4.477,4.564,4.445,4.4592,0,10y
2025-05-20,4.453,4.525,4.43,4.485,0,10y
2025-05-21,4.513,4.609,4.507,4.587,0,10y
2025-05-22,4.601,4.627,4.529,4.5392,0,10y
2025-05-23,4.533,4.541,4.448,4.509,0,10y
2025-05-26,4.509,4.509,4.509,4.509,0,10y
2025-05-27,4.499,4.505,4.428,4.4441,0,10y
2025-05-28,4.454,4.501,4.438,4.4808,0,10y
2025-05-29,4.509,4.539,4.418,4.4318,0,10y
2025-05-30,4.426,4.442,4.387,4.3871,0,10y
2025-06-02,4.418,4.47,4.41,4.4458,0,10y
2025-06-03,4.446,4.474,4.406,4.4622,0,10y
2025-06-04,4.446,4.468,4.349,4.3611,0,10y
2025-06-05,4.363,4.402,4.32,4.395,0,10y
2025-06-06,4.395,4.514,4.375,4.5061,0,10y
2025-06-09,4.51,4.518,4.47,4.4882,0,10y
2025-06-10,4.478,4.49,4.44,4.4659,0,10y
2025-06-11,4.466,4.506,4.406,4.4139,0,10y
2025-06-12,4.418,4.42,4.343,4.3528,0,10y
2025-06-13,4.328,4.448,4.316,4.413,0,10y
2025-06-16,4.418,4.462,4.403,4.4581,0,10y
2025-06-17,4.426,4.446,4.381,4.3888,0,10y
2025-06-18,4.395,4.413,4.344,4.383,0,10y
2025-06-19,4.383,4.383,4.383,4.383,0,10y
2025-06-20,4.389,4.442,4.363,4.383,0,10y
2025-06-23,4.383,4.407,4.291,4.3402,0,10y
2025-06-24,4.353,4.369,4.285,4.294,0,10y
2025-06-25,4.296,4.336,4.277,4.2852,0,10y
2025-06-26,4.277,4.293,4.24,4.2441,0,10y
2025-06-27,4.251,4.293,4.24,4.2852,0,10y
2025-06-30,4.283,4.291,4.222,4.2299,0,10y
2025-07-01,4.234,4.277,4.187,4.2509,0,10y
2025-07-02,4.242,4.308,4.242,4.2852,0,10y
2025-07-03,4.2852,4.364,4.249,4.3398,0,10y
2025-07-04,4.3398,4.3398,4.3398,4.3398,0,10y
2025-07-07,4.328,4.399,4.322,4.3848,0,10y
2025-07-08,4.383,4.435,4.379,4.4072,0,10y
2025-07-09,4.407,4.421,4.332,4.3399,0,10y
2025-07-10,4.336,4.375,4.322,4.3438,0,10y
2025-07-11,4.35,4.427,4.34,4.4188,0,10y
2025-07-14,4.425,4.447,4.403,4.4268,0,10y
2025-07-15,4.427,4.491,4.395,4.4828,0,10y
2025-07-16,4.493,4.495,4.437,4.4488,0,10y
2025-07-17,4.467,4.493,4.429,4.4568,0,10y
2025-07-18,4.443,4.451,4.414,4.427,0,10y
2025-07-21,4.427,4.428,4.352,4.3802,0,10y
2025-07-22,4.382,4.396,4.33,4.342,0,10y
2025-07-23,4.36,4.396,4.354,4.3902,0,10y
2025-07-24,4.386,4.44,4.384,4.4122,0,10y
2025-07-25,4.4,4.428,4.382,4.3838,0,10y
2025-07-28,4.406,4.42,4.368,4.4138,0,10y
2025-07-29,4.408,4.42,4.32,4.3238,0,10y
2025-07-30,4.324,4.382,4.316,4.368,0,10y
2025-07-31,4.368,4.382,4.328,4.3601,0,10y
2025-08-01,4.378,4.414,4.202,4.2139,0,10y
2025-08-04,4.218,4.257,4.194,4.2002,0,10y
2025-08-05,4.186,4.226,4.186,4.2021,0,10y
2025-08-06,4.218,4.281,4.212,4.2218,0,10y
2025-08-07,4.24,4.258,4.219,4.2442,0,10y
2025-08-08,4.25,4.289,4.242,4.2849,0,10y
2025-08-11,4.2849,4.287,4.256,4.2752,0,10y
2025-08-12,4.287,4.318,4.246,4.2912,0,10y
2025-08-13,4.297,4.302,4.227,4.2379,0,10y
2025-08-14,4.238,4.297,4.204,4.2888,0,10y
2025-08-15,4.285,4.332,4.269,4.3218,0,10y
2025-08-18,4.32,4.353,4.289,4.3369,0,10y
2025-08-19,4.334,4.347,4.298,4.3038,0,10y
2025-08-20,4.31,4.324,4.277,4.2868,0,10y
2025-08-21,4.295,4.347,4.289,4.3282,0,10y
2025-08-22,4.324,4.339,4.242,4.2581,0,10y
2025-08-25,4.269,4.295,4.263,4.2829,0,10y
2025-08-26,4.269,4.312,4.252,4.2561,0,10y
2025-08-27,4.269,4.289,4.232,4.2382,0,10y
2025-08-28,4.238,4.25,4.203,4.2048,0,10y
2025-08-29,4.211,4.242,4.207,4.2231,0,10y
2025-09-01,4.2231,4.2231,4.2231,4.2231,0,10y
2025-09-02,4.258,4.306,4.244,4.2692,0,10y
2025-09-03,4.269,4.3,4.203,4.2231,0,10y
2025-09-04,4.215,4.223,4.157,4.1651,0,10y
2025-09-05,4.157,4.168,4.063,4.091,0,10y
2025-09-08,4.095,4.103,4.038,4.0441,0,10y
2025-09-09,4.042,4.093,4.04,4.0799,0,10y
2025-09-10,4.089,4.095,4.026,4.044,0,10y
2025-09-11,4.053,4.07,3.996,4.0192,0,10y
2025-09-12,4.03,4.083,4.026,4.0619,0,10y
2025-09-15,4.0619,4.087,4.03,4.0389,0,10y
2025-09-16,4.041,4.062,4.022,4.0341,0,10y
2025-09-17,4.026,4.095,3.992,4.0661,0,10y
2025-09-18,4.079,4.137,4.043,4.1159,0,10y
2025-09-19,4.112,4.145,4.106,4.1269,0,10y
2025-09-22,4.137,4.152,4.122,4.151,0,10y
2025-09-23,4.151,4.151,4.106,4.11,0,10y
2025-09-24,4.102,4.152,4.098,4.1451,0,10y
2025-09-25,4.141,4.199,4.135,4.1722,0,10y
2025-09-26,4.176,4.197,4.154,4.1809,0,10y
2025-09-29,4.168,4.168,4.135,4.1431,0,10y
2025-09-30,4.144,4.16,4.106,4.1479,0,10y
2025-10-01,4.16,4.168,4.088,4.1058,0,10y
2025-10-02,4.094,4.125,4.083,4.088,0,10y
2025-10-03,4.086,4.125,4.079,4.1211,0,10y
2025-10-06,4.144,4.168,4.133,4.1661,0,10y
2025-10-07,4.16,4.177,4.113,4.1312,0,10y
2025-10-08,4.133,4.136,4.098,4.1312,0,10y
2025-10-09,4.113,4.152,4.107,4.1442,0,10y
2025-10-10,4.136,4.14,4.032,4.0552,0,10y
2025-10-13,4.0552,4.0595,4.0533,4.0533,0,10y
2025-10-14,4.059,4.067,3.998,4.0211,0,10y
2025-10-15,4.028,4.047,4.001,4.0359,0,10y
2025-10-16,4.028,4.051,3.967,3.975,0,10y
2025-10-17,3.959,4.016,3.936,4.0011,0,10y
2025-10-20,4.013,4.026,3.982,3.9838,0,10y
2025-10-21,3.982,3.991,3.947,3.9589,0,10y
2025-10-22,3.959,3.978,3.936,3.955,0,10y
2025-10-23,3.947,4.007,3.947,4.0009,0,10y
2025-10-24,4.006,4.02,3.966,3.9949,0,10y
2025-10-27,4.024,4.043,3.976,3.991,0,10y
2025-10-28,3.985,4.004,3.97,3.979,0,10y
2025-10-29,3.977,4.082,3.974,4.0699,0,10y
2025-10-30,4.078,4.116,4.058,4.0912,0,10y
2025-10-31,4.099,4.116,4.077,4.0949,0,10y
2025-11-03,4.0949,4.12,4.081,4.1031,0,10y
2025-11-04,4.11,4.114,4.079,4.0852,0,10y
2025-11-05,4.085,4.163,4.054,4.1571,0,10y
2025-11-06,4.155,4.155,4.077,4.089,0,10y
2025-11-07,4.093,4.112,4.066,4.0932,0,10y
2025-11-10,4.128,4.147,4.097,4.1121,0,10y
2025-11-11,4.1121,4.1121,4.0684,4.0684,0,10y
2025-11-12,4.073,4.095,4.056,4.0801,0,10y
2025-11-13,4.083,4.123,4.073,4.1192,0,10y
2025-11-14,4.123,4.152,4.065,4.1478,0,10y
2025-11-17,4.15,4.158,4.115,4.1352,0,10y
2025-11-18,4.144,4.144,4.084,4.1192,0,10y
2025-11-19,4.115,4.141,4.098,4.1289,0,10y
2025-11-20,4.143,4.168,4.084,4.0961,0,10y
2025-11-21,4.092,4.102,4.036,4.0628,0,10y
2025-11-24,4.0628,4.069,4.027,4.0378,0,10y
2025-11-25,4.031,4.046,3.988,4.0042,0,10y
2025-11-26,4.004,4.042,3.992,3.9922,0,10y
2025-11-27,3.9922,3.9922,3.9922,3.9922,0,10y
2025-11-28,4.007,4.036,3.962,4.019,0,10y
2025-12-01,4.031,4.096,4.027,4.0962,0,10y
2025-12-02,4.088,4.116,4.081,4.086,0,10y
2025-12-03,4.088,4.088,4.05,4.0609,0,10y
2025-12-04,4.077,4.112,4.073,4.1039,0,10y
2025-12-05,4.1,4.143,4.088,4.139,0,10y
2025-12-08,4.135,4.192,4.129,4.1682,0,10y
2025-12-09,4.168,4.192,4.141,4.1839,0,10y
2025-12-10,4.186,4.209,4.137,4.1429,0,10y
2025-12-11,4.133,4.159,4.1,4.1429,0,10y
2025-12-12,4.151,4.198,4.147,4.1919,0,10y
2025-12-15,4.182,4.188,4.151,4.1802,0,10y
2025-12-16,4.17,4.198,4.141,4.147,0,10y
2025-12-17,4.149,4.182,4.143,4.1509,0,10y
2025-12-18,4.141,4.147,4.108,4.1158,0,10y
2025-12-19,4.124,4.157,4.124,4.151,0,10y
2025-12-22,4.155,4.175,4.155,4.1672,0,10y
2025-12-23,4.167,4.202,4.139,4.1711,0,10y
2025-12-24,4.159,4.173,4.132,4.134,0,10y
2025-12-25,4.134,4.134,4.134,4.134,0,10y
2025-12-26,4.139,4.155,4.11,4.1302,0,10y
2025-12-29,4.13,4.139,4.104,4.1082,0,10y
2025-12-30,4.108,4.143,4.104,4.1258,0,10y
2025-12-31,4.1258,4.171,4.104,4.1631,0,10y
2026-01-01,4.1631,4.1631,4.1631,4.1631,0,10y
2026-01-02,4.1631,4.197,4.151,4.1931,0,10y
2026-01-05,4.193,4.195,4.147,4.1588,0,10y
2026-01-06,4.167,4.195,4.161,4.1671,0,10y
2026-01-07,4.171,4.171,4.124,4.1421,0,10y
2026-01-08,4.151,4.187,4.132,4.1849,0,10y
2026-01-09,4.171,4.211,4.159,4.1668,0,10y
2026-01-12,4.1668,4.207,4.1668,4.187,0,10y
2026-01-13,4.175,4.201,4.158,4.1728,0,10y
2026-01-14,4.181,4.183,4.13,4.1438,0,10y
2026-01-15,4.138,4.175,4.134,4.1689,0,10y
2026-01-16,4.168,4.233,4.164,4.2269,0,10y
2026-01-19,4.2269,4.2269,4.2269,4.2269,0,10y
2026-01-20,4.259,4.311,4.249,4.2911,0,10y
2026-01-21,4.287,4.299,4.243,4.2528,0,10y
2026-01-22,4.243,4.275,4.235,4.2489,0,10y
2026-01-23,4.249,4.263,4.227,4.2331,0,10y
2026-01-26,4.215,4.229,4.201,4.2128,0,10y
2026-01-27,4.219,4.249,4.207,4.2332,0,10y
2026-01-28,4.239,4.273,4.227,4.2472,0,10y
2026-01-29,4.239,4.271,4.223,4.2348,0,10y
2026-01-30,4.247,4.279,4.233,4.2589,0,10y
2026-02-02,4.247,4.283,4.212,4.2789,0,10y
2026-02-03,4.275,4.299,4.263,4.267,0,10y
2026-02-04,4.268,4.288,4.264,4.278,0,10y
2026-02-05,4.278,4.282,4.18,4.1959,0,10y
2026-02-06,4.164,4.224,4.156,4.204,0,10y
2026-02-09,4.22,4.248,4.196,4.2001,0,10y
2026-02-10,4.202,4.204,4.137,4.1412,0,10y
2026-02-11,4.1412,4.206,4.125,4.1862,0,10y
2026-02-12,4.187,4.189,4.098,4.1,0,10y
2026-02-13,4.102,4.125,4.046,4.0521,0,10y
2026-02-16,4.0521,4.0521,4.0521,4.0521,0,10y
2026-02-17,4.044,4.062,4.018,4.0559,0,10y
2026-02-18,4.056,4.088,4.048,4.087,0,10y
2026-02-19,4.083,4.108,4.067,4.075,0,10y
2026-02-20,4.075,4.104,4.058,4.0831,0,10y
2026-02-23,4.0831,4.0831,4.018,4.0309,0,10y
2026-02-24,4.039,4.048,4.025,4.0371,0,10y
2026-02-25,4.033,4.06,4.031,4.048,0,10y
2026-02-26,4.044,4.056,4.006,4.0122,0,10y
2026-02-27,4.002,4.006,3.945,3.964,0,10y
2026-03-02,3.93,4.067,3.926,4.046,0,10y
2026-03-03,4.033,4.117,4.033,4.0589,0,10y
2026-03-04,4.063,4.1,4.044,4.0901,0,10y
2026-03-05,4.092,4.148,4.092,4.131,0,10y
2026-03-06,4.134,4.185,4.105,4.146,0,10y
2026-03-09,4.21,4.216,4.094,4.103,0,10y
2026-03-10,4.109,4.16,4.086,4.1542,0,10y
2026-03-11,4.156,4.234,4.138,4.2179,0,10y
